pradeepkumar@CyberDefender kremlin_propaganda % export HOMEBREW_NO_ENV_HINTS=1
pradeepkumar@CyberDefender kremlin_propaganda % ./discover_pravda_subs.sh
kiev.pravda.com.ua
president2012.pravda.com.ua
narodna.pravda.com.ua
sos.pravda.com.ua
img.tabloid.pravda.com.ua
imgnewtabl.pravda.com.ua
img.pravda.com.ua
img.kiev.pravda.com.ua
president.pravda.com.ua
mamba.pravda.com.ua
www2.pravda.com.ua
karamba.pravda.com.ua
imglife.pravda.com.ua
counter.pravda.com.ua
tabloid.pravda.com.ua
russian_assets.pravda.com.ua
cabinet.pravda.com.ua
img.conf.pravda.com.ua
president2007.pravda.com.ua
ukr2.pravda.com.ua
club.pravda.com.ua
dostup.pravda.com.ua
master.pravda.com.ua
vybory.pravda.com.ua
ukr.pravda.com.ua
shop.pravda.com.ua
vdr.pravda.com.ua
pda.pravda.com.ua
ua.pravda.com.ua
adnet.pravda.com.ua
en.pravda.com.ua
www3.pravda.com.ua
img.narodna.pravda.com.ua
nebesna.pravda.com.ua
ws.pravda.com.ua
www.pravda.com.ua
blogs.pravda.com.ua
vyboryrada2014.pravda.com.ua
ukr1.pravda.com.ua

